n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
5,5,4,6,3,1,6,3,5,3,7,6,1.0,0.54,34,20,ga_nasa_battery_2_20min_adam_wfn_10,10,_wfn,adam,nasa_battery_2_20min
4,5,4,5,4,3,3,4,5,4,6,4,1.0,0.51,33,18,ga_nasa_battery_2_20min_adam_win_10,10,_win,adam,nasa_battery_2_20min
5,5,4,6,3,1,6,3,5,3,7,6,1.0,0.54,34,20,ga_nasa_battery_2_20min_adam_wfn_bfn_10,10,_wfn_bfn,adam,nasa_battery_2_20min
4,5,4,5,4,3,3,4,5,4,6,4,1.0,0.51,33,18,ga_nasa_battery_2_20min_adam_win_bfn_10,10,_win_bfn,adam,nasa_battery_2_20min
5,5,4,6,3,1,6,3,5,3,7,6,1.0,0.54,34,20,ga_nasa_battery_2_20min_adam_wfn_bin_10,10,_wfn_bin,adam,nasa_battery_2_20min
4,5,4,5,4,3,3,4,5,4,6,4,1.0,0.51,33,18,ga_nasa_battery_2_20min_adam_win_bin_10,10,_win_bin,adam,nasa_battery_2_20min
6,8,2,2,2,5,6,5,4,2,5,4,1.0,0.51,33,18,ga_nasa_battery_2_20min_gaussian_wfn_10,10,_wfn,gaussian,nasa_battery_2_20min
2,5,6,2,5,5,2,5,4,8,5,6,1.0,0.55,40,15,ga_nasa_battery_2_20min_gaussian_win_10,10,_win,gaussian,nasa_battery_2_20min
6,8,2,2,2,5,6,5,4,2,5,4,1.0,0.51,33,18,ga_nasa_battery_2_20min_gaussian_wfn_bfn_10,10,_wfn_bfn,gaussian,nasa_battery_2_20min
2,5,6,2,5,5,2,5,4,8,5,6,1.0,0.55,40,15,ga_nasa_battery_2_20min_gaussian_win_bfn_10,10,_win_bfn,gaussian,nasa_battery_2_20min
6,8,2,2,2,5,6,5,4,2,5,4,1.0,0.51,33,18,ga_nasa_battery_2_20min_gaussian_wfn_bin_10,10,_wfn_bin,gaussian,nasa_battery_2_20min
2,5,6,2,5,5,2,5,4,8,5,6,1.0,0.55,40,15,ga_nasa_battery_2_20min_gaussian_win_bin_10,10,_win_bin,gaussian,nasa_battery_2_20min
6,4,3,4,5,9,3,3,4,4,5,5,1.0,0.55,38,17,ga_nasa_battery_2_20min_gaussian_10,10,,gaussian,nasa_battery_2_20min
6,2,9,2,6,10,5,2,5,4,7,2,1.0,0.6,41,19,ga_nasa_battery_2_20min_adam_wfn_11,11,_wfn,adam,nasa_battery_2_20min
2,8,5,4,6,3,4,3,8,6,4,4,1.0,0.57,38,19,ga_nasa_battery_2_20min_adam_win_11,11,_win,adam,nasa_battery_2_20min
6,2,9,2,6,10,5,2,5,4,7,2,1.0,0.6,41,19,ga_nasa_battery_2_20min_adam_wfn_bfn_11,11,_wfn_bfn,adam,nasa_battery_2_20min
2,8,5,4,6,3,4,3,8,6,4,4,1.0,0.57,38,19,ga_nasa_battery_2_20min_adam_win_bfn_11,11,_win_bfn,adam,nasa_battery_2_20min
6,2,9,2,6,10,5,2,5,4,7,2,1.0,0.6,41,19,ga_nasa_battery_2_20min_adam_wfn_bin_11,11,_wfn_bin,adam,nasa_battery_2_20min
2,8,5,4,6,3,4,3,8,6,4,4,1.0,0.57,38,19,ga_nasa_battery_2_20min_adam_win_bin_11,11,_win_bin,adam,nasa_battery_2_20min
3,4,0,3,6,3,4,5,7,4,2,9,1.0,0.5,40,10,ga_nasa_battery_2_20min_gaussian_wfn_11,11,_wfn,gaussian,nasa_battery_2_20min
5,3,8,2,0,2,7,4,8,5,5,3,1.0,0.52,34,18,ga_nasa_battery_2_20min_gaussian_win_11,11,_win,gaussian,nasa_battery_2_20min
3,4,0,3,6,3,4,5,7,4,2,9,1.0,0.5,40,10,ga_nasa_battery_2_20min_gaussian_wfn_bfn_11,11,_wfn_bfn,gaussian,nasa_battery_2_20min
5,3,8,2,0,2,7,4,8,5,5,3,1.0,0.52,34,18,ga_nasa_battery_2_20min_gaussian_win_bfn_11,11,_win_bfn,gaussian,nasa_battery_2_20min
3,4,0,3,6,3,4,5,7,4,2,9,1.0,0.5,40,10,ga_nasa_battery_2_20min_gaussian_wfn_bin_11,11,_wfn_bin,gaussian,nasa_battery_2_20min
5,3,8,2,0,2,7,4,8,5,5,3,1.0,0.52,34,18,ga_nasa_battery_2_20min_gaussian_win_bin_11,11,_win_bin,gaussian,nasa_battery_2_20min
5,3,1,6,4,5,4,2,5,8,8,3,1.0,0.54,39,15,ga_nasa_battery_2_20min_gaussian_11,11,,gaussian,nasa_battery_2_20min
4,7,5,5,3,5,4,3,8,5,2,1,1.0,0.52,31,21,ga_nasa_battery_2_20min_adam_wfn_12,12,_wfn,adam,nasa_battery_2_20min
9,5,3,2,7,7,1,6,4,1,9,3,1.0,0.57,38,19,ga_nasa_battery_2_20min_adam_win_12,12,_win,adam,nasa_battery_2_20min
4,7,5,5,3,5,4,3,8,5,2,1,1.0,0.52,31,21,ga_nasa_battery_2_20min_adam_wfn_bfn_12,12,_wfn_bfn,adam,nasa_battery_2_20min
9,5,3,2,7,7,1,6,4,1,9,3,1.0,0.57,38,19,ga_nasa_battery_2_20min_adam_win_bfn_12,12,_win_bfn,adam,nasa_battery_2_20min
4,7,5,5,3,5,4,3,8,5,2,1,1.0,0.52,31,21,ga_nasa_battery_2_20min_adam_wfn_bin_12,12,_wfn_bin,adam,nasa_battery_2_20min
9,5,3,2,7,7,1,6,4,1,9,3,1.0,0.57,38,19,ga_nasa_battery_2_20min_adam_win_bin_12,12,_win_bin,adam,nasa_battery_2_20min
4,2,4,6,4,6,5,5,8,5,2,5,1.0,0.56,40,16,ga_nasa_battery_2_20min_gaussian_wfn_12,12,_wfn,gaussian,nasa_battery_2_20min
3,3,3,3,2,4,4,7,6,7,5,4,1.0,0.51,39,12,ga_nasa_battery_2_20min_gaussian_win_12,12,_win,gaussian,nasa_battery_2_20min
4,2,4,6,4,6,5,5,8,5,2,5,1.0,0.56,40,16,ga_nasa_battery_2_20min_gaussian_wfn_bfn_12,12,_wfn_bfn,gaussian,nasa_battery_2_20min
3,3,3,3,2,4,4,7,6,7,5,4,1.0,0.51,39,12,ga_nasa_battery_2_20min_gaussian_win_bfn_12,12,_win_bfn,gaussian,nasa_battery_2_20min
4,2,4,6,4,6,5,5,8,5,2,5,1.0,0.56,40,16,ga_nasa_battery_2_20min_gaussian_wfn_bin_12,12,_wfn_bin,gaussian,nasa_battery_2_20min
3,3,3,3,2,4,4,7,6,7,5,4,1.0,0.51,39,12,ga_nasa_battery_2_20min_gaussian_win_bin_12,12,_win_bin,gaussian,nasa_battery_2_20min
6,2,4,2,4,7,8,4,6,3,1,4,1.0,0.51,37,14,ga_nasa_battery_2_20min_gaussian_12,12,,gaussian,nasa_battery_2_20min
7,6,6,5,3,1,2,1,9,5,6,2,1.0,0.53,29,24,ga_nasa_battery_2_20min_adam_wfn_13,13,_wfn,adam,nasa_battery_2_20min
5,4,6,6,4,5,8,2,6,4,6,3,1.0,0.59,38,21,ga_nasa_battery_2_20min_adam_win_13,13,_win,adam,nasa_battery_2_20min
7,6,6,5,3,1,2,1,9,5,6,2,1.0,0.53,29,24,ga_nasa_battery_2_20min_adam_wfn_bfn_13,13,_wfn_bfn,adam,nasa_battery_2_20min
5,4,6,6,4,5,8,2,6,4,6,3,1.0,0.59,38,21,ga_nasa_battery_2_20min_adam_win_bfn_13,13,_win_bfn,adam,nasa_battery_2_20min
7,6,6,5,3,1,2,1,9,5,6,2,1.0,0.53,29,24,ga_nasa_battery_2_20min_adam_wfn_bin_13,13,_wfn_bin,adam,nasa_battery_2_20min
5,4,6,6,4,5,8,2,6,4,6,3,1.0,0.59,38,21,ga_nasa_battery_2_20min_adam_win_bin_13,13,_win_bin,adam,nasa_battery_2_20min
7,3,3,4,6,3,4,3,3,6,3,7,1.0,0.52,35,17,ga_nasa_battery_2_20min_gaussian_wfn_13,13,_wfn,gaussian,nasa_battery_2_20min
5,6,6,6,4,5,3,5,4,3,7,3,1.0,0.57,34,23,ga_nasa_battery_2_20min_gaussian_win_13,13,_win,gaussian,nasa_battery_2_20min
7,3,3,4,6,3,4,3,3,6,3,7,1.0,0.52,35,17,ga_nasa_battery_2_20min_gaussian_wfn_bfn_13,13,_wfn_bfn,gaussian,nasa_battery_2_20min
5,6,6,6,4,5,3,5,4,3,7,3,1.0,0.57,34,23,ga_nasa_battery_2_20min_gaussian_win_bfn_13,13,_win_bfn,gaussian,nasa_battery_2_20min
7,3,3,4,6,3,4,3,3,6,3,7,1.0,0.52,35,17,ga_nasa_battery_2_20min_gaussian_wfn_bin_13,13,_wfn_bin,gaussian,nasa_battery_2_20min
5,6,6,6,4,5,3,5,4,3,7,3,1.0,0.57,34,23,ga_nasa_battery_2_20min_gaussian_win_bin_13,13,_win_bin,gaussian,nasa_battery_2_20min
9,4,4,5,2,5,2,1,5,2,4,8,1.0,0.51,29,22,ga_nasa_battery_2_20min_gaussian_13,13,,gaussian,nasa_battery_2_20min
5,7,4,2,5,5,4,3,3,6,4,5,1.0,0.53,35,18,ga_nasa_battery_2_20min_adam_wfn_14,14,_wfn,adam,nasa_battery_2_20min
3,4,1,4,4,7,2,3,6,6,5,5,0.8,0.5,38,12,ga_nasa_battery_2_20min_adam_win_14,14,_win,adam,nasa_battery_2_20min
5,7,4,2,5,5,4,3,3,6,4,5,1.0,0.53,35,18,ga_nasa_battery_2_20min_adam_wfn_bfn_14,14,_wfn_bfn,adam,nasa_battery_2_20min
3,4,1,4,4,7,2,3,6,6,5,5,0.8,0.5,38,12,ga_nasa_battery_2_20min_adam_win_bfn_14,14,_win_bfn,adam,nasa_battery_2_20min
5,7,4,2,5,5,4,3,3,6,4,5,1.0,0.53,35,18,ga_nasa_battery_2_20min_adam_wfn_bin_14,14,_wfn_bin,adam,nasa_battery_2_20min
3,4,1,4,4,7,2,3,6,6,5,5,0.8,0.5,38,12,ga_nasa_battery_2_20min_adam_win_bin_14,14,_win_bin,adam,nasa_battery_2_20min
3,7,6,4,5,4,2,4,4,4,3,4,1.0,0.5,30,20,ga_nasa_battery_2_20min_gaussian_wfn_14,14,_wfn,gaussian,nasa_battery_2_20min
5,5,3,4,5,3,7,7,5,6,2,4,1.0,0.56,39,17,ga_nasa_battery_2_20min_gaussian_win_14,14,_win,gaussian,nasa_battery_2_20min
3,7,6,4,5,4,2,4,4,4,3,4,1.0,0.5,30,20,ga_nasa_battery_2_20min_gaussian_wfn_bfn_14,14,_wfn_bfn,gaussian,nasa_battery_2_20min
5,5,3,4,5,3,7,7,5,6,2,4,1.0,0.56,39,17,ga_nasa_battery_2_20min_gaussian_win_bfn_14,14,_win_bfn,gaussian,nasa_battery_2_20min
3,7,6,4,5,4,2,4,4,4,3,4,1.0,0.5,30,20,ga_nasa_battery_2_20min_gaussian_wfn_bin_14,14,_wfn_bin,gaussian,nasa_battery_2_20min
5,5,3,4,5,3,7,7,5,6,2,4,1.0,0.56,39,17,ga_nasa_battery_2_20min_gaussian_win_bin_14,14,_win_bin,gaussian,nasa_battery_2_20min
5,4,3,3,9,3,1,2,5,4,7,5,1.0,0.51,36,15,ga_nasa_battery_2_20min_gaussian_14,14,,gaussian,nasa_battery_2_20min
11,6,0,5,3,1,4,4,6,3,3,6,1.0,0.52,30,22,ga_nasa_battery_2_20min_adam_wfn_15,15,_wfn,adam,nasa_battery_2_20min
3,13,4,4,2,4,6,5,5,3,3,4,1.0,0.56,32,24,ga_nasa_battery_2_20min_adam_win_15,15,_win,adam,nasa_battery_2_20min
11,6,0,5,3,1,4,4,6,3,3,6,1.0,0.52,30,22,ga_nasa_battery_2_20min_adam_wfn_bfn_15,15,_wfn_bfn,adam,nasa_battery_2_20min
3,13,4,4,2,4,6,5,5,3,3,4,1.0,0.56,32,24,ga_nasa_battery_2_20min_adam_win_bfn_15,15,_win_bfn,adam,nasa_battery_2_20min
11,6,0,5,3,1,4,4,6,3,3,6,1.0,0.52,30,22,ga_nasa_battery_2_20min_adam_wfn_bin_15,15,_wfn_bin,adam,nasa_battery_2_20min
3,13,4,4,2,4,6,5,5,3,3,4,1.0,0.56,32,24,ga_nasa_battery_2_20min_adam_win_bin_15,15,_win_bin,adam,nasa_battery_2_20min
3,4,8,3,6,7,5,6,4,6,5,6,1.0,0.63,45,18,ga_nasa_battery_2_20min_gaussian_wfn_15,15,_wfn,gaussian,nasa_battery_2_20min
4,1,10,2,5,8,5,5,6,3,2,6,1.0,0.57,40,17,ga_nasa_battery_2_20min_gaussian_win_15,15,_win,gaussian,nasa_battery_2_20min
3,4,8,3,6,7,5,6,4,6,5,6,1.0,0.63,45,18,ga_nasa_battery_2_20min_gaussian_wfn_bfn_15,15,_wfn_bfn,gaussian,nasa_battery_2_20min
4,1,10,2,5,8,5,5,6,3,2,6,1.0,0.57,40,17,ga_nasa_battery_2_20min_gaussian_win_bfn_15,15,_win_bfn,gaussian,nasa_battery_2_20min
3,4,8,3,6,7,5,6,4,6,5,6,1.0,0.63,45,18,ga_nasa_battery_2_20min_gaussian_wfn_bin_15,15,_wfn_bin,gaussian,nasa_battery_2_20min
4,1,10,2,5,8,5,5,6,3,2,6,1.0,0.57,40,17,ga_nasa_battery_2_20min_gaussian_win_bin_15,15,_win_bin,gaussian,nasa_battery_2_20min
10,3,4,5,4,5,2,5,4,4,8,3,0.8,0.57,35,22,ga_nasa_battery_2_20min_gaussian_15,15,,gaussian,nasa_battery_2_20min
10,6,8,1,5,8,1,5,6,5,2,4,1.0,0.61,36,25,ga_nasa_battery_2_20min_adam_wfn_16,16,_wfn,adam,nasa_battery_2_20min
4,3,2,4,5,5,5,6,3,3,5,4,0.8,0.49,36,13,ga_nasa_battery_2_20min_adam_win_16,16,_win,adam,nasa_battery_2_20min
10,6,8,1,5,8,1,5,6,5,2,4,1.0,0.61,36,25,ga_nasa_battery_2_20min_adam_wfn_bfn_16,16,_wfn_bfn,adam,nasa_battery_2_20min
4,3,2,4,5,5,5,6,3,3,5,4,0.8,0.49,36,13,ga_nasa_battery_2_20min_adam_win_bfn_16,16,_win_bfn,adam,nasa_battery_2_20min
10,6,8,1,5,8,1,5,6,5,2,4,1.0,0.61,36,25,ga_nasa_battery_2_20min_adam_wfn_bin_16,16,_wfn_bin,adam,nasa_battery_2_20min
4,3,2,4,5,5,5,6,3,3,5,4,0.8,0.49,36,13,ga_nasa_battery_2_20min_adam_win_bin_16,16,_win_bin,adam,nasa_battery_2_20min
5,5,3,4,4,5,3,6,9,3,3,7,1.0,0.57,40,17,ga_nasa_battery_2_20min_gaussian_wfn_16,16,_wfn,gaussian,nasa_battery_2_20min
8,4,3,4,7,3,2,3,3,4,6,2,1.0,0.49,30,19,ga_nasa_battery_2_20min_gaussian_win_16,16,_win,gaussian,nasa_battery_2_20min
5,5,3,4,4,5,3,6,9,3,3,7,1.0,0.57,40,17,ga_nasa_battery_2_20min_gaussian_wfn_bfn_16,16,_wfn_bfn,gaussian,nasa_battery_2_20min
8,4,3,4,7,3,2,3,3,4,6,2,1.0,0.49,30,19,ga_nasa_battery_2_20min_gaussian_win_bfn_16,16,_win_bfn,gaussian,nasa_battery_2_20min
5,5,3,4,4,5,3,6,9,3,3,7,1.0,0.57,40,17,ga_nasa_battery_2_20min_gaussian_wfn_bin_16,16,_wfn_bin,gaussian,nasa_battery_2_20min
8,4,3,4,7,3,2,3,3,4,6,2,1.0,0.49,30,19,ga_nasa_battery_2_20min_gaussian_win_bin_16,16,_win_bin,gaussian,nasa_battery_2_20min
8,3,2,4,7,4,4,8,1,2,6,2,1.0,0.51,34,17,ga_nasa_battery_2_20min_gaussian_16,16,,gaussian,nasa_battery_2_20min
3,3,8,6,2,4,6,6,10,3,4,1,1.0,0.56,36,20,ga_nasa_battery_2_20min_adam_wfn_17,17,_wfn,adam,nasa_battery_2_20min
3,6,7,4,3,2,5,4,6,3,6,6,1.0,0.55,35,20,ga_nasa_battery_2_20min_adam_win_17,17,_win,adam,nasa_battery_2_20min
3,3,8,6,2,4,6,6,10,3,4,1,1.0,0.56,36,20,ga_nasa_battery_2_20min_adam_wfn_bfn_17,17,_wfn_bfn,adam,nasa_battery_2_20min
3,6,7,4,3,2,5,4,6,3,6,6,1.0,0.55,35,20,ga_nasa_battery_2_20min_adam_win_bfn_17,17,_win_bfn,adam,nasa_battery_2_20min
3,3,8,6,2,4,6,6,10,3,4,1,1.0,0.56,36,20,ga_nasa_battery_2_20min_adam_wfn_bin_17,17,_wfn_bin,adam,nasa_battery_2_20min
3,6,7,4,3,2,5,4,6,3,6,6,1.0,0.55,35,20,ga_nasa_battery_2_20min_adam_win_bin_17,17,_win_bin,adam,nasa_battery_2_20min
5,7,7,6,7,5,1,3,4,2,5,6,0.8,0.58,33,25,ga_nasa_battery_2_20min_gaussian_wfn_17,17,_wfn,gaussian,nasa_battery_2_20min
9,3,7,0,3,6,5,2,3,7,6,4,1.0,0.55,36,19,ga_nasa_battery_2_20min_gaussian_win_17,17,_win,gaussian,nasa_battery_2_20min
5,7,7,6,7,5,1,3,4,2,5,6,0.8,0.58,33,25,ga_nasa_battery_2_20min_gaussian_wfn_bfn_17,17,_wfn_bfn,gaussian,nasa_battery_2_20min
9,3,7,0,3,6,5,2,3,7,6,4,1.0,0.55,36,19,ga_nasa_battery_2_20min_gaussian_win_bfn_17,17,_win_bfn,gaussian,nasa_battery_2_20min
5,7,7,6,7,5,1,3,4,2,5,6,0.8,0.58,33,25,ga_nasa_battery_2_20min_gaussian_wfn_bin_17,17,_wfn_bin,gaussian,nasa_battery_2_20min
9,3,7,0,3,6,5,2,3,7,6,4,1.0,0.55,36,19,ga_nasa_battery_2_20min_gaussian_win_bin_17,17,_win_bin,gaussian,nasa_battery_2_20min
4,6,8,3,5,2,6,4,3,5,5,4,1.0,0.55,34,21,ga_nasa_battery_2_20min_gaussian_17,17,,gaussian,nasa_battery_2_20min
7,2,8,4,6,5,4,4,1,3,5,4,1.0,0.53,32,21,ga_nasa_battery_2_20min_adam_wfn_18,18,_wfn,adam,nasa_battery_2_20min
5,4,5,3,4,5,2,5,4,2,8,3,1.0,0.5,33,17,ga_nasa_battery_2_20min_adam_win_18,18,_win,adam,nasa_battery_2_20min
7,2,8,4,6,5,4,4,1,3,5,4,1.0,0.53,32,21,ga_nasa_battery_2_20min_adam_wfn_bfn_18,18,_wfn_bfn,adam,nasa_battery_2_20min
5,4,5,3,4,5,2,5,4,2,8,3,1.0,0.5,33,17,ga_nasa_battery_2_20min_adam_win_bfn_18,18,_win_bfn,adam,nasa_battery_2_20min
7,2,8,4,6,5,4,4,1,3,5,4,1.0,0.53,32,21,ga_nasa_battery_2_20min_adam_wfn_bin_18,18,_wfn_bin,adam,nasa_battery_2_20min
5,4,5,3,4,5,2,5,4,2,8,3,1.0,0.5,33,17,ga_nasa_battery_2_20min_adam_win_bin_18,18,_win_bin,adam,nasa_battery_2_20min
4,5,2,11,3,5,4,3,3,4,6,3,1.0,0.53,31,22,ga_nasa_battery_2_20min_gaussian_wfn_18,18,_wfn,gaussian,nasa_battery_2_20min
5,5,3,6,6,5,3,3,7,5,7,4,1.0,0.59,40,19,ga_nasa_battery_2_20min_gaussian_win_18,18,_win,gaussian,nasa_battery_2_20min
4,5,2,11,3,5,4,3,3,4,6,3,1.0,0.53,31,22,ga_nasa_battery_2_20min_gaussian_wfn_bfn_18,18,_wfn_bfn,gaussian,nasa_battery_2_20min
5,5,3,6,6,5,3,3,7,5,7,4,1.0,0.59,40,19,ga_nasa_battery_2_20min_gaussian_win_bfn_18,18,_win_bfn,gaussian,nasa_battery_2_20min
4,5,2,11,3,5,4,3,3,4,6,3,1.0,0.53,31,22,ga_nasa_battery_2_20min_gaussian_wfn_bin_18,18,_wfn_bin,gaussian,nasa_battery_2_20min
5,5,3,6,6,5,3,3,7,5,7,4,1.0,0.59,40,19,ga_nasa_battery_2_20min_gaussian_win_bin_18,18,_win_bin,gaussian,nasa_battery_2_20min
7,2,4,2,10,2,2,3,5,1,10,5,1.0,0.53,38,15,ga_nasa_battery_2_20min_gaussian_18,18,,gaussian,nasa_battery_2_20min
8,9,6,5,7,3,2,3,3,4,3,1,1.0,0.54,26,28,ga_nasa_battery_2_20min_adam_wfn_19,19,_wfn,adam,nasa_battery_2_20min
7,2,5,4,5,4,2,3,5,6,4,2,1.0,0.49,31,18,ga_nasa_battery_2_20min_adam_win_19,19,_win,adam,nasa_battery_2_20min
8,9,6,5,7,3,2,3,3,4,3,1,1.0,0.54,26,28,ga_nasa_battery_2_20min_adam_wfn_bfn_19,19,_wfn_bfn,adam,nasa_battery_2_20min
7,2,5,4,5,4,2,3,5,6,4,2,1.0,0.49,31,18,ga_nasa_battery_2_20min_adam_win_bfn_19,19,_win_bfn,adam,nasa_battery_2_20min
8,9,6,5,7,3,2,3,3,4,3,1,1.0,0.54,26,28,ga_nasa_battery_2_20min_adam_wfn_bin_19,19,_wfn_bin,adam,nasa_battery_2_20min
7,2,5,4,5,4,2,3,5,6,4,2,1.0,0.49,31,18,ga_nasa_battery_2_20min_adam_win_bin_19,19,_win_bin,adam,nasa_battery_2_20min
3,6,5,7,4,2,2,4,2,6,6,4,1.0,0.51,30,21,ga_nasa_battery_2_20min_gaussian_wfn_19,19,_wfn,gaussian,nasa_battery_2_20min
3,2,2,6,7,6,0,6,6,3,4,5,1.0,0.5,37,13,ga_nasa_battery_2_20min_gaussian_win_19,19,_win,gaussian,nasa_battery_2_20min
3,6,5,7,4,2,2,4,2,6,6,4,1.0,0.51,30,21,ga_nasa_battery_2_20min_gaussian_wfn_bfn_19,19,_wfn_bfn,gaussian,nasa_battery_2_20min
3,2,2,6,7,6,0,6,6,3,4,5,1.0,0.5,37,13,ga_nasa_battery_2_20min_gaussian_win_bfn_19,19,_win_bfn,gaussian,nasa_battery_2_20min
3,6,5,7,4,2,2,4,2,6,6,4,1.0,0.51,30,21,ga_nasa_battery_2_20min_gaussian_wfn_bin_19,19,_wfn_bin,gaussian,nasa_battery_2_20min
3,2,2,6,7,6,0,6,6,3,4,5,1.0,0.5,37,13,ga_nasa_battery_2_20min_gaussian_win_bin_19,19,_win_bin,gaussian,nasa_battery_2_20min
5,5,5,2,7,4,2,2,7,4,5,4,1.0,0.52,35,17,ga_nasa_battery_2_20min_gaussian_19,19,,gaussian,nasa_battery_2_20min
