n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
7,7,6,4,3,4,8,3,6,5,6,2,1.0,0.61,37,24,ga_nasa_battery_2_20min_adam_wfn_20,20,_wfn,adam,nasa_battery_2_20min
4,3,5,3,3,5,8,3,4,6,8,3,1.0,0.55,40,15,ga_nasa_battery_2_20min_adam_win_20,20,_win,adam,nasa_battery_2_20min
7,7,6,4,3,4,8,3,6,5,6,2,1.0,0.61,37,24,ga_nasa_battery_2_20min_adam_wfn_bfn_20,20,_wfn_bfn,adam,nasa_battery_2_20min
4,3,5,3,3,5,8,3,4,6,8,3,1.0,0.55,40,15,ga_nasa_battery_2_20min_adam_win_bfn_20,20,_win_bfn,adam,nasa_battery_2_20min
7,7,6,4,3,4,8,3,6,5,6,2,1.0,0.61,37,24,ga_nasa_battery_2_20min_adam_wfn_bin_20,20,_wfn_bin,adam,nasa_battery_2_20min
4,3,5,3,3,5,8,3,4,6,8,3,1.0,0.55,40,15,ga_nasa_battery_2_20min_adam_win_bin_20,20,_win_bin,adam,nasa_battery_2_20min
8,10,5,3,3,2,2,4,3,3,8,4,1.0,0.55,29,26,ga_nasa_battery_2_20min_gaussian_wfn_20,20,_wfn,gaussian,nasa_battery_2_20min
6,3,5,3,2,0,4,5,5,5,6,6,1.0,0.5,33,17,ga_nasa_battery_2_20min_gaussian_win_20,20,_win,gaussian,nasa_battery_2_20min
8,10,5,3,3,2,2,4,3,3,8,4,1.0,0.55,29,26,ga_nasa_battery_2_20min_gaussian_wfn_bfn_20,20,_wfn_bfn,gaussian,nasa_battery_2_20min
6,3,5,3,2,0,4,5,5,5,6,6,1.0,0.5,33,17,ga_nasa_battery_2_20min_gaussian_win_bfn_20,20,_win_bfn,gaussian,nasa_battery_2_20min
8,10,5,3,3,2,2,4,3,3,8,4,1.0,0.55,29,26,ga_nasa_battery_2_20min_gaussian_wfn_bin_20,20,_wfn_bin,gaussian,nasa_battery_2_20min
6,3,5,3,2,0,4,5,5,5,6,6,1.0,0.5,33,17,ga_nasa_battery_2_20min_gaussian_win_bin_20,20,_win_bin,gaussian,nasa_battery_2_20min
4,7,9,3,3,1,5,4,7,2,3,3,1.0,0.51,28,23,ga_nasa_battery_2_20min_gaussian_20,20,,gaussian,nasa_battery_2_20min
5,5,5,6,4,5,5,8,3,9,3,3,0.8,0.61,40,21,ga_nasa_battery_2_20min_adam_wfn_21,21,_wfn,adam,nasa_battery_2_20min
1,2,2,7,6,2,5,8,5,4,7,3,1.0,0.52,40,12,ga_nasa_battery_2_20min_adam_win_21,21,_win,adam,nasa_battery_2_20min
5,5,5,6,4,5,5,8,3,9,3,3,0.8,0.61,40,21,ga_nasa_battery_2_20min_adam_wfn_bfn_21,21,_wfn_bfn,adam,nasa_battery_2_20min
1,2,2,7,6,2,5,8,5,4,7,3,1.0,0.52,40,12,ga_nasa_battery_2_20min_adam_win_bfn_21,21,_win_bfn,adam,nasa_battery_2_20min
5,5,5,6,4,5,5,8,3,9,3,3,0.8,0.61,40,21,ga_nasa_battery_2_20min_adam_wfn_bin_21,21,_wfn_bin,adam,nasa_battery_2_20min
1,2,2,7,6,2,5,8,5,4,7,3,1.0,0.52,40,12,ga_nasa_battery_2_20min_adam_win_bin_21,21,_win_bin,adam,nasa_battery_2_20min
3,8,3,4,1,6,6,3,6,5,3,6,1.0,0.54,36,18,ga_nasa_battery_2_20min_gaussian_wfn_21,21,_wfn,gaussian,nasa_battery_2_20min
6,7,6,5,5,5,4,4,3,6,3,4,1.0,0.58,34,24,ga_nasa_battery_2_20min_gaussian_win_21,21,_win,gaussian,nasa_battery_2_20min
3,8,3,4,1,6,6,3,6,5,3,6,1.0,0.54,36,18,ga_nasa_battery_2_20min_gaussian_wfn_bfn_21,21,_wfn_bfn,gaussian,nasa_battery_2_20min
6,7,6,5,5,5,4,4,3,6,3,4,1.0,0.58,34,24,ga_nasa_battery_2_20min_gaussian_win_bfn_21,21,_win_bfn,gaussian,nasa_battery_2_20min
3,8,3,4,1,6,6,3,6,5,3,6,1.0,0.54,36,18,ga_nasa_battery_2_20min_gaussian_wfn_bin_21,21,_wfn_bin,gaussian,nasa_battery_2_20min
6,7,6,5,5,5,4,4,3,6,3,4,1.0,0.58,34,24,ga_nasa_battery_2_20min_gaussian_win_bin_21,21,_win_bin,gaussian,nasa_battery_2_20min
6,4,5,4,6,4,2,7,3,3,5,4,0.8,0.53,34,19,ga_nasa_battery_2_20min_gaussian_21,21,,gaussian,nasa_battery_2_20min
5,7,4,4,6,2,6,2,5,5,3,4,1.0,0.53,33,20,ga_nasa_battery_2_20min_adam_wfn_22,22,_wfn,adam,nasa_battery_2_20min
9,2,2,2,3,6,1,4,6,6,4,7,1.0,0.52,37,15,ga_nasa_battery_2_20min_adam_win_22,22,_win,adam,nasa_battery_2_20min
5,7,4,4,6,2,6,2,5,5,3,4,1.0,0.53,33,20,ga_nasa_battery_2_20min_adam_wfn_bfn_22,22,_wfn_bfn,adam,nasa_battery_2_20min
9,2,2,2,3,6,1,4,6,6,4,7,1.0,0.52,37,15,ga_nasa_battery_2_20min_adam_win_bfn_22,22,_win_bfn,adam,nasa_battery_2_20min
5,7,4,4,6,2,6,2,5,5,3,4,1.0,0.53,33,20,ga_nasa_battery_2_20min_adam_wfn_bin_22,22,_wfn_bin,adam,nasa_battery_2_20min
9,2,2,2,3,6,1,4,6,6,4,7,1.0,0.52,37,15,ga_nasa_battery_2_20min_adam_win_bin_22,22,_win_bin,adam,nasa_battery_2_20min
2,6,4,5,2,7,7,3,4,5,5,2,1.0,0.52,35,17,ga_nasa_battery_2_20min_gaussian_wfn_22,22,_wfn,gaussian,nasa_battery_2_20min
4,5,6,7,3,5,2,7,4,5,3,2,1.0,0.53,31,22,ga_nasa_battery_2_20min_gaussian_win_22,22,_win,gaussian,nasa_battery_2_20min
2,6,4,5,2,7,7,3,4,5,5,2,1.0,0.52,35,17,ga_nasa_battery_2_20min_gaussian_wfn_bfn_22,22,_wfn_bfn,gaussian,nasa_battery_2_20min
4,5,6,7,3,5,2,7,4,5,3,2,1.0,0.53,31,22,ga_nasa_battery_2_20min_gaussian_win_bfn_22,22,_win_bfn,gaussian,nasa_battery_2_20min
2,6,4,5,2,7,7,3,4,5,5,2,1.0,0.52,35,17,ga_nasa_battery_2_20min_gaussian_wfn_bin_22,22,_wfn_bin,gaussian,nasa_battery_2_20min
4,5,6,7,3,5,2,7,4,5,3,2,1.0,0.53,31,22,ga_nasa_battery_2_20min_gaussian_win_bin_22,22,_win_bin,gaussian,nasa_battery_2_20min
6,8,4,2,0,3,4,6,3,5,8,4,1.0,0.53,33,20,ga_nasa_battery_2_20min_gaussian_22,22,,gaussian,nasa_battery_2_20min
3,6,3,6,5,1,5,1,3,11,4,4,1.0,0.52,34,18,ga_nasa_battery_2_20min_adam_wfn_23,23,_wfn,adam,nasa_battery_2_20min
6,3,4,3,2,3,10,5,7,4,3,7,1.0,0.57,41,16,ga_nasa_battery_2_20min_adam_win_23,23,_win,adam,nasa_battery_2_20min
3,6,3,6,5,1,5,1,3,11,4,4,1.0,0.52,34,18,ga_nasa_battery_2_20min_adam_wfn_bfn_23,23,_wfn_bfn,adam,nasa_battery_2_20min
6,3,4,3,2,3,10,5,7,4,3,7,1.0,0.57,41,16,ga_nasa_battery_2_20min_adam_win_bfn_23,23,_win_bfn,adam,nasa_battery_2_20min
3,6,3,6,5,1,5,1,3,11,4,4,1.0,0.52,34,18,ga_nasa_battery_2_20min_adam_wfn_bin_23,23,_wfn_bin,adam,nasa_battery_2_20min
6,3,4,3,2,3,10,5,7,4,3,7,1.0,0.57,41,16,ga_nasa_battery_2_20min_adam_win_bin_23,23,_win_bin,adam,nasa_battery_2_20min
3,6,6,4,5,4,6,3,6,4,4,4,1.0,0.55,36,19,ga_nasa_battery_2_20min_gaussian_wfn_23,23,_wfn,gaussian,nasa_battery_2_20min
5,3,8,8,1,1,2,9,1,5,9,2,1.0,0.54,30,24,ga_nasa_battery_2_20min_gaussian_win_23,23,_win,gaussian,nasa_battery_2_20min
3,6,6,4,5,4,6,3,6,4,4,4,1.0,0.55,36,19,ga_nasa_battery_2_20min_gaussian_wfn_bfn_23,23,_wfn_bfn,gaussian,nasa_battery_2_20min
5,3,8,8,1,1,2,9,1,5,9,2,1.0,0.54,30,24,ga_nasa_battery_2_20min_gaussian_win_bfn_23,23,_win_bfn,gaussian,nasa_battery_2_20min
3,6,6,4,5,4,6,3,6,4,4,4,1.0,0.55,36,19,ga_nasa_battery_2_20min_gaussian_wfn_bin_23,23,_wfn_bin,gaussian,nasa_battery_2_20min
5,3,8,8,1,1,2,9,1,5,9,2,1.0,0.54,30,24,ga_nasa_battery_2_20min_gaussian_win_bin_23,23,_win_bin,gaussian,nasa_battery_2_20min
9,7,4,3,6,5,2,4,1,2,5,5,1.0,0.53,30,23,ga_nasa_battery_2_20min_gaussian_23,23,,gaussian,nasa_battery_2_20min
3,4,5,5,4,2,4,3,5,7,5,3,1.0,0.5,33,17,ga_nasa_battery_2_20min_adam_wfn_24,24,_wfn,adam,nasa_battery_2_20min
5,4,3,2,6,4,5,7,8,4,6,2,1.0,0.56,42,14,ga_nasa_battery_2_20min_adam_win_24,24,_win,adam,nasa_battery_2_20min
3,4,5,5,4,2,4,3,5,7,5,3,1.0,0.5,33,17,ga_nasa_battery_2_20min_adam_wfn_bfn_24,24,_wfn_bfn,adam,nasa_battery_2_20min
5,4,3,2,6,4,5,7,8,4,6,2,1.0,0.56,42,14,ga_nasa_battery_2_20min_adam_win_bfn_24,24,_win_bfn,adam,nasa_battery_2_20min
3,4,5,5,4,2,4,3,5,7,5,3,1.0,0.5,33,17,ga_nasa_battery_2_20min_adam_wfn_bin_24,24,_wfn_bin,adam,nasa_battery_2_20min
5,4,3,2,6,4,5,7,8,4,6,2,1.0,0.56,42,14,ga_nasa_battery_2_20min_adam_win_bin_24,24,_win_bin,adam,nasa_battery_2_20min
5,3,5,2,6,4,9,4,2,5,3,4,1.0,0.52,37,15,ga_nasa_battery_2_20min_gaussian_wfn_24,24,_wfn,gaussian,nasa_battery_2_20min
4,11,8,3,4,2,2,5,7,2,3,6,1.0,0.57,31,26,ga_nasa_battery_2_20min_gaussian_win_24,24,_win,gaussian,nasa_battery_2_20min
5,3,5,2,6,4,9,4,2,5,3,4,1.0,0.52,37,15,ga_nasa_battery_2_20min_gaussian_wfn_bfn_24,24,_wfn_bfn,gaussian,nasa_battery_2_20min
4,11,8,3,4,2,2,5,7,2,3,6,1.0,0.57,31,26,ga_nasa_battery_2_20min_gaussian_win_bfn_24,24,_win_bfn,gaussian,nasa_battery_2_20min
5,3,5,2,6,4,9,4,2,5,3,4,1.0,0.52,37,15,ga_nasa_battery_2_20min_gaussian_wfn_bin_24,24,_wfn_bin,gaussian,nasa_battery_2_20min
4,11,8,3,4,2,2,5,7,2,3,6,1.0,0.57,31,26,ga_nasa_battery_2_20min_gaussian_win_bin_24,24,_win_bin,gaussian,nasa_battery_2_20min
9,5,6,3,6,4,3,5,3,5,3,2,1.0,0.54,31,23,ga_nasa_battery_2_20min_gaussian_24,24,,gaussian,nasa_battery_2_20min
10,6,4,0,3,7,5,2,8,5,5,4,1.0,0.59,39,20,ga_nasa_battery_2_20min_adam_wfn_25,25,_wfn,adam,nasa_battery_2_20min
7,6,1,9,1,4,2,4,3,3,6,6,1.0,0.52,29,23,ga_nasa_battery_2_20min_adam_win_25,25,_win,adam,nasa_battery_2_20min
10,6,4,0,3,7,5,2,8,5,5,4,1.0,0.59,39,20,ga_nasa_battery_2_20min_adam_wfn_bfn_25,25,_wfn_bfn,adam,nasa_battery_2_20min
7,6,1,9,1,4,2,4,3,3,6,6,1.0,0.52,29,23,ga_nasa_battery_2_20min_adam_win_bfn_25,25,_win_bfn,adam,nasa_battery_2_20min
10,6,4,0,3,7,5,2,8,5,5,4,1.0,0.59,39,20,ga_nasa_battery_2_20min_adam_wfn_bin_25,25,_wfn_bin,adam,nasa_battery_2_20min
7,6,1,9,1,4,2,4,3,3,6,6,1.0,0.52,29,23,ga_nasa_battery_2_20min_adam_win_bin_25,25,_win_bin,adam,nasa_battery_2_20min
3,6,2,8,2,0,4,1,9,8,7,5,1.0,0.55,36,19,ga_nasa_battery_2_20min_gaussian_wfn_25,25,_wfn,gaussian,nasa_battery_2_20min
3,5,6,4,7,5,1,7,7,5,4,5,1.0,0.59,41,18,ga_nasa_battery_2_20min_gaussian_win_25,25,_win,gaussian,nasa_battery_2_20min
3,6,2,8,2,0,4,1,9,8,7,5,1.0,0.55,36,19,ga_nasa_battery_2_20min_gaussian_wfn_bfn_25,25,_wfn_bfn,gaussian,nasa_battery_2_20min
3,5,6,4,7,5,1,7,7,5,4,5,1.0,0.59,41,18,ga_nasa_battery_2_20min_gaussian_win_bfn_25,25,_win_bfn,gaussian,nasa_battery_2_20min
3,6,2,8,2,0,4,1,9,8,7,5,1.0,0.55,36,19,ga_nasa_battery_2_20min_gaussian_wfn_bin_25,25,_wfn_bin,gaussian,nasa_battery_2_20min
3,5,6,4,7,5,1,7,7,5,4,5,1.0,0.59,41,18,ga_nasa_battery_2_20min_gaussian_win_bin_25,25,_win_bin,gaussian,nasa_battery_2_20min
8,3,3,1,5,5,4,5,8,5,7,3,1.0,0.57,42,15,ga_nasa_battery_2_20min_gaussian_25,25,,gaussian,nasa_battery_2_20min
5,8,4,4,6,3,3,8,3,4,6,1,1.0,0.55,34,21,ga_nasa_battery_2_20min_adam_wfn_26,26,_wfn,adam,nasa_battery_2_20min
6,3,1,6,6,6,2,2,3,3,9,3,1.0,0.5,34,16,ga_nasa_battery_2_20min_adam_win_26,26,_win,adam,nasa_battery_2_20min
5,8,4,4,6,3,3,8,3,4,6,1,1.0,0.55,34,21,ga_nasa_battery_2_20min_adam_wfn_bfn_26,26,_wfn_bfn,adam,nasa_battery_2_20min
6,3,1,6,6,6,2,2,3,3,9,3,1.0,0.5,34,16,ga_nasa_battery_2_20min_adam_win_bfn_26,26,_win_bfn,adam,nasa_battery_2_20min
5,8,4,4,6,3,3,8,3,4,6,1,1.0,0.55,34,21,ga_nasa_battery_2_20min_adam_wfn_bin_26,26,_wfn_bin,adam,nasa_battery_2_20min
6,3,1,6,6,6,2,2,3,3,9,3,1.0,0.5,34,16,ga_nasa_battery_2_20min_adam_win_bin_26,26,_win_bin,adam,nasa_battery_2_20min
4,5,9,9,3,5,6,3,2,2,4,7,1.0,0.59,32,27,ga_nasa_battery_2_20min_gaussian_wfn_26,26,_wfn,gaussian,nasa_battery_2_20min
6,4,6,4,5,1,4,5,5,3,4,2,1.0,0.49,29,20,ga_nasa_battery_2_20min_gaussian_win_26,26,_win,gaussian,nasa_battery_2_20min
4,5,9,9,3,5,6,3,2,2,4,7,1.0,0.59,32,27,ga_nasa_battery_2_20min_gaussian_wfn_bfn_26,26,_wfn_bfn,gaussian,nasa_battery_2_20min
6,4,6,4,5,1,4,5,5,3,4,2,1.0,0.49,29,20,ga_nasa_battery_2_20min_gaussian_win_bfn_26,26,_win_bfn,gaussian,nasa_battery_2_20min
4,5,9,9,3,5,6,3,2,2,4,7,1.0,0.59,32,27,ga_nasa_battery_2_20min_gaussian_wfn_bin_26,26,_wfn_bin,gaussian,nasa_battery_2_20min
6,4,6,4,5,1,4,5,5,3,4,2,1.0,0.49,29,20,ga_nasa_battery_2_20min_gaussian_win_bin_26,26,_win_bin,gaussian,nasa_battery_2_20min
10,6,7,8,10,3,4,2,1,3,1,3,1.0,0.58,27,31,ga_nasa_battery_2_20min_gaussian_26,26,,gaussian,nasa_battery_2_20min
8,3,5,2,2,6,3,4,8,4,4,5,1.0,0.54,36,18,ga_nasa_battery_2_20min_adam_wfn_27,27,_wfn,adam,nasa_battery_2_20min
3,4,3,4,4,9,5,5,5,4,4,3,1.0,0.53,39,14,ga_nasa_battery_2_20min_adam_win_27,27,_win,adam,nasa_battery_2_20min
8,3,5,2,2,6,3,4,8,4,4,5,1.0,0.54,36,18,ga_nasa_battery_2_20min_adam_wfn_bfn_27,27,_wfn_bfn,adam,nasa_battery_2_20min
3,4,3,4,4,9,5,5,5,4,4,3,1.0,0.53,39,14,ga_nasa_battery_2_20min_adam_win_bfn_27,27,_win_bfn,adam,nasa_battery_2_20min
8,3,5,2,2,6,3,4,8,4,4,5,1.0,0.54,36,18,ga_nasa_battery_2_20min_adam_wfn_bin_27,27,_wfn_bin,adam,nasa_battery_2_20min
3,4,3,4,4,9,5,5,5,4,4,3,1.0,0.53,39,14,ga_nasa_battery_2_20min_adam_win_bin_27,27,_win_bin,adam,nasa_battery_2_20min
12,5,2,1,3,6,3,4,2,3,5,5,1.0,0.51,31,20,ga_nasa_battery_2_20min_gaussian_wfn_27,27,_wfn,gaussian,nasa_battery_2_20min
6,5,4,6,7,2,3,4,7,7,1,2,0.8,0.54,33,21,ga_nasa_battery_2_20min_gaussian_win_27,27,_win,gaussian,nasa_battery_2_20min
12,5,2,1,3,6,3,4,2,3,5,5,1.0,0.51,31,20,ga_nasa_battery_2_20min_gaussian_wfn_bfn_27,27,_wfn_bfn,gaussian,nasa_battery_2_20min
6,5,4,6,7,2,3,4,7,7,1,2,0.8,0.54,33,21,ga_nasa_battery_2_20min_gaussian_win_bfn_27,27,_win_bfn,gaussian,nasa_battery_2_20min
12,5,2,1,3,6,3,4,2,3,5,5,1.0,0.51,31,20,ga_nasa_battery_2_20min_gaussian_wfn_bin_27,27,_wfn_bin,gaussian,nasa_battery_2_20min
6,5,4,6,7,2,3,4,7,7,1,2,0.8,0.54,33,21,ga_nasa_battery_2_20min_gaussian_win_bin_27,27,_win_bin,gaussian,nasa_battery_2_20min
7,8,2,5,3,5,7,4,5,2,4,1,1.0,0.53,31,22,ga_nasa_battery_2_20min_gaussian_27,27,,gaussian,nasa_battery_2_20min
5,7,6,5,3,5,3,3,2,3,4,6,1.0,0.52,29,23,ga_nasa_battery_2_20min_adam_wfn_28,28,_wfn,adam,nasa_battery_2_20min
6,9,4,6,3,4,2,4,4,6,1,5,1.0,0.54,29,25,ga_nasa_battery_2_20min_adam_win_28,28,_win,adam,nasa_battery_2_20min
5,7,6,5,3,5,3,3,2,3,4,6,1.0,0.52,29,23,ga_nasa_battery_2_20min_adam_wfn_bfn_28,28,_wfn_bfn,adam,nasa_battery_2_20min
6,9,4,6,3,4,2,4,4,6,1,5,1.0,0.54,29,25,ga_nasa_battery_2_20min_adam_win_bfn_28,28,_win_bfn,adam,nasa_battery_2_20min
5,7,6,5,3,5,3,3,2,3,4,6,1.0,0.52,29,23,ga_nasa_battery_2_20min_adam_wfn_bin_28,28,_wfn_bin,adam,nasa_battery_2_20min
6,9,4,6,3,4,2,4,4,6,1,5,1.0,0.54,29,25,ga_nasa_battery_2_20min_adam_win_bin_28,28,_win_bin,adam,nasa_battery_2_20min
5,0,3,4,4,7,5,1,5,3,5,5,1.0,0.47,35,12,ga_nasa_battery_2_20min_gaussian_wfn_28,28,_wfn,gaussian,nasa_battery_2_20min
3,3,5,7,5,2,5,4,6,0,6,8,1.0,0.54,36,18,ga_nasa_battery_2_20min_gaussian_win_28,28,_win,gaussian,nasa_battery_2_20min
5,0,3,4,4,7,5,1,5,3,5,5,1.0,0.47,35,12,ga_nasa_battery_2_20min_gaussian_wfn_bfn_28,28,_wfn_bfn,gaussian,nasa_battery_2_20min
3,3,5,7,5,2,5,4,6,0,6,8,1.0,0.54,36,18,ga_nasa_battery_2_20min_gaussian_win_bfn_28,28,_win_bfn,gaussian,nasa_battery_2_20min
5,0,3,4,4,7,5,1,5,3,5,5,1.0,0.47,35,12,ga_nasa_battery_2_20min_gaussian_wfn_bin_28,28,_wfn_bin,gaussian,nasa_battery_2_20min
3,3,5,7,5,2,5,4,6,0,6,8,1.0,0.54,36,18,ga_nasa_battery_2_20min_gaussian_win_bin_28,28,_win_bin,gaussian,nasa_battery_2_20min
8,4,2,3,2,6,3,2,5,5,4,4,1.0,0.48,31,17,ga_nasa_battery_2_20min_gaussian_28,28,,gaussian,nasa_battery_2_20min
4,5,7,4,4,4,4,4,4,5,6,3,0.8,0.54,34,20,ga_nasa_battery_2_20min_adam_wfn_29,29,_wfn,adam,nasa_battery_2_20min
7,3,2,7,6,7,2,3,6,4,4,3,0.8,0.54,35,19,ga_nasa_battery_2_20min_adam_win_29,29,_win,adam,nasa_battery_2_20min
4,5,7,4,4,4,4,4,4,5,6,3,0.8,0.54,34,20,ga_nasa_battery_2_20min_adam_wfn_bfn_29,29,_wfn_bfn,adam,nasa_battery_2_20min
7,3,2,7,6,7,2,3,6,4,4,3,0.8,0.54,35,19,ga_nasa_battery_2_20min_adam_win_bfn_29,29,_win_bfn,adam,nasa_battery_2_20min
4,5,7,4,4,4,4,4,4,5,6,3,0.8,0.54,34,20,ga_nasa_battery_2_20min_adam_wfn_bin_29,29,_wfn_bin,adam,nasa_battery_2_20min
7,3,2,7,6,7,2,3,6,4,4,3,0.8,0.54,35,19,ga_nasa_battery_2_20min_adam_win_bin_29,29,_win_bin,adam,nasa_battery_2_20min
8,3,6,3,3,6,5,2,4,7,2,3,0.8,0.52,32,20,ga_nasa_battery_2_20min_gaussian_wfn_29,29,_wfn,gaussian,nasa_battery_2_20min
2,5,1,3,5,4,5,5,4,2,10,3,1.0,0.49,38,11,ga_nasa_battery_2_20min_gaussian_win_29,29,_win,gaussian,nasa_battery_2_20min
8,3,6,3,3,6,5,2,4,7,2,3,0.8,0.52,32,20,ga_nasa_battery_2_20min_gaussian_wfn_bfn_29,29,_wfn_bfn,gaussian,nasa_battery_2_20min
2,5,1,3,5,4,5,5,4,2,10,3,1.0,0.49,38,11,ga_nasa_battery_2_20min_gaussian_win_bfn_29,29,_win_bfn,gaussian,nasa_battery_2_20min
8,3,6,3,3,6,5,2,4,7,2,3,0.8,0.52,32,20,ga_nasa_battery_2_20min_gaussian_wfn_bin_29,29,_wfn_bin,gaussian,nasa_battery_2_20min
2,5,1,3,5,4,5,5,4,2,10,3,1.0,0.49,38,11,ga_nasa_battery_2_20min_gaussian_win_bin_29,29,_win_bin,gaussian,nasa_battery_2_20min
10,4,8,2,3,2,5,2,5,5,4,3,1.0,0.53,29,24,ga_nasa_battery_2_20min_gaussian_29,29,,gaussian,nasa_battery_2_20min
